2023-06-10 01:45:21,673 INFO    StreamThr :65442 [internal.py:wandb_internal():86] W&B internal server running at pid: 65442, started at: 2023-06-10 01:45:21.668833
2023-06-10 01:45:25,963 INFO    Thread-40 :65442 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/media/table/articles_0_ccc1e37a020e1a8af338.table.json
2023-06-10 01:45:25,964 INFO    Thread-40 :65442 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/media
2023-06-10 01:45:25,964 INFO    Thread-40 :65442 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/media/table
2023-06-10 01:45:26,798 INFO    wandb-upload_1:65442 [upload_job.py:push():133] Uploaded file /var/folders/lt/lwh95s7519lckh62dtd3s00m0000gp/T/tmphho8lrrkwandb/sgpg2e50-media/table/articles_0_ccc1e37a020e1a8af338.table.json
2023-06-10 01:45:32,389 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: resume
2023-06-10 01:45:32,389 INFO    HandlerThread:65442 [handler.py:handle_request_resume():719] starting system metrics thread or process
2023-06-10 01:45:32,389 INFO    HandlerThread:65442 [system_monitor.py:start():181] Starting system monitor
2023-06-10 01:45:32,389 INFO    SystemMonitor:65442 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-10 01:45:32,390 INFO    SystemMonitor:65442 [interfaces.py:start():190] Started cpu monitoring
2023-06-10 01:45:32,390 INFO    SystemMonitor:65442 [interfaces.py:start():190] Started disk monitoring
2023-06-10 01:45:32,393 INFO    SystemMonitor:65442 [interfaces.py:start():190] Started gpuapple monitoring
2023-06-10 01:45:32,396 INFO    SystemMonitor:65442 [interfaces.py:start():190] Started memory monitoring
2023-06-10 01:45:32,396 INFO    SystemMonitor:65442 [interfaces.py:start():190] Started network monitoring
2023-06-10 01:45:33,402 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-10 01:45:36,139 INFO    wandb-upload_0:65442 [upload_job.py:push():91] Uploaded file /Users/sjabbireddy/Library/Application Support/wandb/artifacts/staging/tmpv1fdnd_5
2023-06-10 01:45:36,885 INFO    SenderThread:65442 [sender.py:send_request_log_artifact():1414] logged artifact run-e5qo04k4-articles - {'id': 'QXJ0aWZhY3Q6NDgzMzc5NzI3', 'digest': '642ff413fe0913683b9e24758413b472', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1ODI0OTky', 'latestArtifact': None}, 'version': 'latest'}
2023-06-10 01:45:36,886 DEBUG   SenderThread:65442 [sender.py:send():369] send: files
2023-06-10 01:45:36,886 INFO    SenderThread:65442 [sender.py:_save_file():1354] saving file media/table/articles_0_ccc1e37a020e1a8af338.table.json with policy now
2023-06-10 01:45:36,886 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: status_report
2023-06-10 01:45:36,887 DEBUG   SenderThread:65442 [sender.py:send():369] send: history
2023-06-10 01:45:36,887 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: summary_record
2023-06-10 01:45:36,889 INFO    SenderThread:65442 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-10 01:45:36,889 DEBUG   SenderThread:65442 [sender.py:send():369] send: telemetry
2023-06-10 01:45:36,889 DEBUG   SenderThread:65442 [sender.py:send():369] send: stats
2023-06-10 01:45:36,889 DEBUG   SenderThread:65442 [sender.py:send():369] send: telemetry
2023-06-10 01:45:36,889 DEBUG   SenderThread:65442 [sender.py:send():369] send: exit
2023-06-10 01:45:36,889 INFO    SenderThread:65442 [sender.py:send_exit():574] handling exit code: 0
2023-06-10 01:45:36,889 INFO    SenderThread:65442 [sender.py:send_exit():576] handling runtime: 3
2023-06-10 01:45:36,890 INFO    SenderThread:65442 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-10 01:45:36,890 INFO    SenderThread:65442 [sender.py:send_exit():582] send defer
2023-06-10 01:45:36,890 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: poll_exit
2023-06-10 01:45:36,890 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,890 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-10 01:45:36,891 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,891 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 0
2023-06-10 01:45:36,891 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 1
2023-06-10 01:45:36,891 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,892 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-10 01:45:36,892 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,892 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 1
2023-06-10 01:45:36,892 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 2
2023-06-10 01:45:36,892 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,892 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-10 01:45:36,892 INFO    HandlerThread:65442 [system_monitor.py:finish():190] Stopping system monitor
2023-06-10 01:45:36,892 INFO    HandlerThread:65442 [interfaces.py:finish():202] Joined cpu monitor
2023-06-10 01:45:36,893 DEBUG   SystemMonitor:65442 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-10 01:45:36,893 INFO    HandlerThread:65442 [interfaces.py:finish():202] Joined disk monitor
2023-06-10 01:45:36,893 DEBUG   SystemMonitor:65442 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-10 01:45:36,893 INFO    HandlerThread:65442 [interfaces.py:finish():202] Joined gpuapple monitor
2023-06-10 01:45:36,893 DEBUG   SystemMonitor:65442 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-10 01:45:36,893 INFO    HandlerThread:65442 [interfaces.py:finish():202] Joined memory monitor
2023-06-10 01:45:36,896 INFO    HandlerThread:65442 [interfaces.py:finish():202] Joined network monitor
2023-06-10 01:45:36,896 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,896 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 2
2023-06-10 01:45:36,896 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 3
2023-06-10 01:45:36,896 DEBUG   SenderThread:65442 [sender.py:send():369] send: stats
2023-06-10 01:45:36,896 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,896 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-10 01:45:36,896 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,897 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 3
2023-06-10 01:45:36,897 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 4
2023-06-10 01:45:36,897 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,897 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-10 01:45:36,897 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,898 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 4
2023-06-10 01:45:36,898 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 5
2023-06-10 01:45:36,898 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,898 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-10 01:45:36,898 DEBUG   SenderThread:65442 [sender.py:send():369] send: summary
2023-06-10 01:45:36,898 INFO    SenderThread:65442 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-10 01:45:36,899 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,899 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 5
2023-06-10 01:45:36,899 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 6
2023-06-10 01:45:36,899 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,899 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-10 01:45:36,899 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,899 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 6
2023-06-10 01:45:36,902 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: status_report
2023-06-10 01:45:36,982 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 7
2023-06-10 01:45:36,983 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,983 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-10 01:45:36,983 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,983 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 7
2023-06-10 01:45:36,983 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 8
2023-06-10 01:45:36,983 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,983 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-10 01:45:36,983 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,983 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 8
2023-06-10 01:45:36,984 INFO    SenderThread:65442 [job_builder.py:build():232] Attempting to build job artifact
2023-06-10 01:45:36,984 INFO    SenderThread:65442 [job_builder.py:build():251] run is notebook based run
2023-06-10 01:45:36,984 INFO    SenderThread:65442 [job_builder.py:build():256] is repo sourced job
2023-06-10 01:45:36,984 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 9
2023-06-10 01:45:36,984 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:36,984 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-10 01:45:36,984 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:36,984 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 9
2023-06-10 01:45:36,985 INFO    SenderThread:65442 [dir_watcher.py:finish():359] shutting down directory watcher
2023-06-10 01:45:37,006 INFO    SenderThread:65442 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/wandb-summary.json
2023-06-10 01:45:37,006 INFO    SenderThread:65442 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/config.yaml
2023-06-10 01:45:37,006 INFO    SenderThread:65442 [dir_watcher.py:finish():389] scan: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files
2023-06-10 01:45:37,006 INFO    SenderThread:65442 [dir_watcher.py:finish():403] scan save: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/requirements.txt requirements.txt
2023-06-10 01:45:37,006 INFO    SenderThread:65442 [dir_watcher.py:finish():403] scan save: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/config.yaml config.yaml
2023-06-10 01:45:37,008 INFO    SenderThread:65442 [dir_watcher.py:finish():403] scan save: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/wandb-summary.json wandb-summary.json
2023-06-10 01:45:37,008 INFO    SenderThread:65442 [dir_watcher.py:finish():403] scan save: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/wandb-metadata.json wandb-metadata.json
2023-06-10 01:45:37,012 INFO    SenderThread:65442 [dir_watcher.py:finish():403] scan save: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/media/table/articles_0_ccc1e37a020e1a8af338.table.json media/table/articles_0_ccc1e37a020e1a8af338.table.json
2023-06-10 01:45:37,012 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 10
2023-06-10 01:45:37,013 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:37,013 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-10 01:45:37,013 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:37,013 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 10
2023-06-10 01:45:37,013 INFO    SenderThread:65442 [file_pusher.py:finish():159] shutting down file pusher
2023-06-10 01:45:37,416 INFO    wandb-upload_0:65442 [upload_job.py:push():133] Uploaded file /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/requirements.txt
2023-06-10 01:45:37,457 INFO    wandb-upload_2:65442 [upload_job.py:push():133] Uploaded file /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/config.yaml
2023-06-10 01:45:37,497 INFO    wandb-upload_3:65442 [upload_job.py:push():133] Uploaded file /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/files/wandb-summary.json
2023-06-10 01:45:37,780 INFO    wandb-upload_1:65442 [upload_job.py:push():133] Uploaded file /var/folders/lt/lwh95s7519lckh62dtd3s00m0000gp/T/tmphho8lrrkwandb/x6j9xe86-media/table/articles_0_ccc1e37a020e1a8af338.table.json
2023-06-10 01:45:37,984 INFO    Thread-39 (_thread_body):65442 [sender.py:transition_state():602] send defer: 11
2023-06-10 01:45:37,985 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:37,985 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-10 01:45:37,986 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:37,986 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 11
2023-06-10 01:45:37,986 INFO    SenderThread:65442 [file_pusher.py:join():164] waiting for file pusher
2023-06-10 01:45:37,986 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 12
2023-06-10 01:45:37,986 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:37,986 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-10 01:45:37,987 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:37,987 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 12
2023-06-10 01:45:38,228 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 13
2023-06-10 01:45:38,229 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:38,229 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-10 01:45:38,229 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:38,229 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 13
2023-06-10 01:45:38,229 INFO    SenderThread:65442 [sender.py:transition_state():602] send defer: 14
2023-06-10 01:45:38,230 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: defer
2023-06-10 01:45:38,230 DEBUG   SenderThread:65442 [sender.py:send():369] send: final
2023-06-10 01:45:38,230 INFO    HandlerThread:65442 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-10 01:45:38,230 DEBUG   SenderThread:65442 [sender.py:send():369] send: footer
2023-06-10 01:45:38,231 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: defer
2023-06-10 01:45:38,231 INFO    SenderThread:65442 [sender.py:send_request_defer():598] handle sender defer: 14
2023-06-10 01:45:38,232 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-10 01:45:38,232 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: server_info
2023-06-10 01:45:38,232 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: get_summary
2023-06-10 01:45:38,233 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-10 01:45:38,233 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: poll_exit
2023-06-10 01:45:38,233 DEBUG   SenderThread:65442 [sender.py:send_request():396] send_request: server_info
2023-06-10 01:45:38,284 DEBUG   HandlerThread:65442 [handler.py:handle_request():144] handle_request: shutdown
2023-06-10 01:45:38,284 INFO    HandlerThread:65442 [handler.py:finish():854] shutting down handler
2023-06-10 01:45:39,234 INFO    WriterThread:65442 [datastore.py:close():298] close: /Users/sjabbireddy/mlops-project/wandb/run-20230610_014521-e5qo04k4/run-e5qo04k4.wandb
2023-06-10 01:45:39,286 INFO    SenderThread:65442 [sender.py:finish():1526] shutting down sender
2023-06-10 01:45:39,287 INFO    SenderThread:65442 [file_pusher.py:finish():159] shutting down file pusher
2023-06-10 01:45:39,287 INFO    SenderThread:65442 [file_pusher.py:join():164] waiting for file pusher
